"bounds","text","package","resource_id","clazz","content_desc","aa_center_x","aa_center_y","aa_area","aa_width","aa_height","aa_start_x","aa_start_y","aa_end_x","aa_end_y","aa_is_square","aa_w_h_relation","checkable","checked","clickable","enabled","focusable","focused","index","long_clickable","password","scrollable","selected","naf"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Gornik","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Lech","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","40:57","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","1.57","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","3.75","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","6.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","83","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Polônia","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","84","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Polônia","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Wisla","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","45:06","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","1.25","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","6.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","10.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","85","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Suíça","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","86","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","FC","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Wil","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","2","0","0","0","0","1"
"[0,0][0,0]","0","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","3.40","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","3.25","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","2.20","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Stade","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Neuchatel","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","86:08","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","5","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","1.20","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","4.50","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","29.00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","87","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","E-soccer","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","88","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Netherlands_HomeKit_Euro2024_V3","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Netherlands","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","Portugal_AwayKit_Euro2024_V3","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Portugal","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","08:00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Para","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","Sem","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Sweden%2023_24%20Home","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Sweden","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","Mexico_HomeKit_Euro2024_V3","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Mexico","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","08:00","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","3","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","4","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Para","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","Sem","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","89","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","E-soccer","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","1","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","X","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","2","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","3","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","90","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Basaksehir","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","Real%20Betis%20Home%2024-25","com.android.chrome","","android.widget.Image","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","0","0","0","0","0","0"
"[0,0][0,0]","Real","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","1","0","0","0","0","0"
"[0,0][0,0]","00:23","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","0","1","0","0","2","0","0","0","0","0"
"[0,0][0,0]","","com.android.chrome","","android.view.View","","0","0","0","0","0","0","0","0","0","1","0.000000","0","0","1","1","0","0","3","0","0","0","0","1"
